Iteration Agents Items Duration Price_Rise_Steps Tranfer_Steps
95555 20 25 58511 31 11
95556 3 26 997 2 1
95557 4 31 5247 9 6
95558 12 7 1252 2 1
95559 4 38 1344 4 4
95560 6 37 25204 19 13
95561 17 12 9125 8 5
95562 14 20 4355 4 4
95563 14 18 70434 18 8
95564 17 19 19082 29 13
95565 3 11 306 1 1
95566 11 24 23475 11 11
95567 4 22 2279 3 3
95568 4 38 977 1 1
95569 19 25 40274 27 9
95570 19 25 72490 31 18
95571 18 12 7944 5 2
95572 15 14 4024 5 6
95573 4 4 24257 0 0
95574 14 10 7768 5 3
95575 10 2 741 0 0
95576 19 35 22157 23 15
95577 18 29 61442 21 12
95578 7 11 2116 9 5
95579 18 24 55052 38 16
95580 17 4 1047 0 1
95581 2 12 261 1 1
95582 10 5 204 0 0
95583 12 10 2462 7 2
95584 14 21 42179 16 8
95585 10 39 76287 28 18
95586 14 32 15115 21 12
95587 10 18 20325 14 9
95588 8 2 312 0 0
95589 5 13 1657 2 4
95590 1 25 274 0 0
95591 15 26 22049 28 9
95592 2 13 292 1 0
95593 2 4 191 1 0
95594 8 3 430 0 1
95595 17 6 37971 1 2
95596 5 28 2653 5 4
95597 5 1 161 0 0
95598 17 23 47536 20 9
95599 10 30 13496 15 14
95600 8 22 7099 14 10
95601 6 12 3360 10 6
95602 9 34 51438 12 6
95603 8 21 5026 15 11
95604 8 34 27877 17 13
95605 11 21 7435 14 9
95606 10 3 172 0 0
95607 8 21 15486 10 5
95608 5 13 2533 4 5
95609 6 12 4032 7 3
95610 14 34 13991 30 14
95611 2 6 201 1 1
95612 11 6 958 2 1
95613 1 6 58 0 0
95614 16 24 27474 11 10
95615 19 4 571 0 0
95616 4 36 2978 8 5
95617 11 12 54113 13 4
95618 16 32 38744 29 11
95619 9 36 21004 28 14
95620 7 23 1694 6 5
95621 17 24 9995 11 7
95622 3 4 619 2 3
95623 14 31 43760 26 9
95624 4 23 502 1 2
95625 7 32 3858 9 9
95626 20 35 77439 37 15
95627 10 1 191 0 0
95628 1 7 115 0 0
95629 5 31 3813 5 9
95630 20 3 404 0 0
95631 7 27 29246 7 8
95632 5 36 6024 13 10
95633 18 13 5241 6 4
95634 2 20 517 2 2
95635 10 39 48118 20 17
95636 18 29 33866 21 14
95637 11 36 48902 25 13
95638 18 31 42112 20 14
95639 7 17 3378 5 5
95640 15 19 5023 9 4
95641 11 22 3837 8 6
95642 19 20 46802 21 16
95643 3 8 758 1 1
95644 9 6 478 0 0
95645 11 39 57245 26 13
95646 14 10 6715 5 4
95647 12 10 3506 5 4
95648 17 38 35393 47 25
95649 18 1 399 0 0
95650 20 17 37185 13 5
95651 7 2 543 0 0
95652 15 3 447 0 0
95653 4 18 976 2 2
95654 9 33 11553 17 11
95655 1 28 321 0 0
95656 12 39 17571 25 13
95657 6 17 823 2 4
95658 19 18 29542 18 8
95659 2 20 352 0 0
95660 10 23 13623 26 9
95661 2 35 835 2 3
95662 10 26 51359 28 17
95663 14 35 17435 22 10
95664 12 29 35884 19 15
95665 4 37 2911 9 7
95666 16 15 38964 12 4
95667 12 32 11282 19 10
95668 19 30 39866 25 9
95669 8 11 40929 9 10
95670 20 21 19963 20 13
95671 13 1 216 0 0
95672 9 3 23292 0 2
95673 2 1 115 0 0
95674 10 33 8252 13 4
95675 17 34 21534 22 24
95676 7 25 34131 15 6
95677 2 19 1353 3 3
95678 10 35 50250 15 8
95679 3 27 2321 4 3
95680 16 22 13181 20 7
95681 6 25 2038 7 6
95682 8 8 18013 4 3
95683 15 2 532 0 0
95684 1 29 220 0 0
95685 20 21 13095 15 10
95686 12 34 49283 19 8
95687 4 34 1966 5 2
95688 7 10 1705 4 4
95689 13 12 43520 14 5
95690 17 40 73030 38 22
95691 16 27 18575 17 8
95692 5 11 1574 9 5
95693 13 2 219 0 0
95694 9 23 44052 16 7
95695 2 37 1164 2 3
95696 12 13 3134 4 3
95697 11 2 314 0 0
95698 1 10 73 0 0
95699 15 6 1134 1 2
95700 3 22 328 1 1
95701 15 7 1787 1 2
95702 11 27 29670 17 9
95703 4 19 1434 6 4
95704 20 21 78583 30 12
95705 5 23 2115 7 4
95706 5 12 634 3 2
95707 6 15 1103 4 4
95708 18 13 2738 2 4
95709 17 29 43503 36 15
95710 14 17 36736 21 16
95711 6 1 143 0 0
95712 6 19 5519 13 7
95713 1 1 125 0 0
95714 3 2 364 0 1
95715 17 6 711 0 0
95716 12 39 49393 21 17
95717 6 23 654 2 2
95718 16 23 7955 14 11
95719 19 4 525 0 0
95720 7 16 2280 6 3
95721 16 29 76786 40 17
95722 7 8 16668 5 3
95723 12 31 10277 13 7
95724 8 38 3920 9 8
95725 11 17 23663 16 9
95726 8 10 5361 7 6
95727 14 2 427 0 0
95728 10 18 9014 16 7
95729 16 17 72335 13 12
95730 1 36 254 0 0
95731 1 22 178 0 0
95732 16 10 7978 8 4
95733 2 39 540 1 0
95734 13 36 59546 47 29
95735 9 30 15959 16 10
95736 17 5 529 0 0
95737 2 27 817 3 2
95738 19 28 67879 20 11
95739 19 13 4611 7 4
95740 19 34 53726 27 9
95741 17 8 332 0 0
95742 5 39 3012 9 5
95743 5 13 1180 6 5
95744 2 35 1435 4 4
95745 10 24 50032 18 10
95746 13 16 7136 9 9
95747 18 31 58096 21 17
95748 17 36 12915 18 21
95749 5 1 85 0 0
95750 8 12 2197 7 9
95751 7 35 31851 15 9
95752 16 14 8229 11 8
95753 13 13 65666 11 8
95754 14 28 20929 26 11
95755 8 33 5443 14 11
95756 4 29 24990 7 5
95757 18 4 786 0 0
95758 8 12 2808 3 3
95759 4 4 3140 2 3
95760 16 32 67348 35 13
95761 5 23 1785 3 3
95762 14 5 441 0 0
95763 17 16 22516 18 8
95764 11 32 14952 13 16
95765 18 14 10588 15 7
95766 4 7 620 3 2
95767 1 37 739 0 0
95768 9 13 46153 14 7
95769 14 29 12146 20 10
95770 8 26 38244 11 5
95771 19 12 5561 4 1
95772 18 39 69712 50 13
95773 8 39 39382 18 8
95774 12 27 8288 7 6
95775 13 3 741 0 0
95776 1 10 270 0 0
95777 2 20 745 1 1
95778 13 6 1789 1 1
95779 19 18 17229 19 6
95780 3 28 537 1 1
95781 1 24 129 0 0
95782 10 20 3349 10 4
95783 7 22 37334 7 9
95784 17 34 71253 40 23
95785 10 33 19664 17 9
95786 10 8 6771 7 5
95787 5 5 1335 3 4
95788 8 1 249 0 0
95789 11 19 7753 12 7
95790 9 26 83264 27 13
95791 5 12 1671 4 4
95792 20 40 57149 37 23
95793 15 38 59079 20 10
95794 13 30 10066 19 7
95795 15 18 35099 28 21
95796 2 11 190 0 0
95797 15 39 33280 21 13
95798 1 4 168 0 0
95799 19 18 58580 16 16
95800 3 6 1532 3 2
95801 9 12 1908 3 1
95802 13 25 37714 25 13
95803 2 39 477 0 1
95804 19 28 53654 41 12
95805 12 26 13179 30 10
95806 18 39 38071 33 18
95807 15 30 50090 14 12
95808 6 18 4200 7 6
95809 3 5 468 2 0
95810 14 15 7330 11 7
95811 3 38 2021 5 3
95812 18 14 40098 9 6
95813 11 38 24344 23 11
95814 16 18 16538 19 11
95815 18 23 81963 26 17
95816 18 33 33932 26 11
95817 11 37 13471 23 11
95818 6 35 1674 3 1
95819 16 27 36843 22 12
95820 17 38 68954 36 19
95821 12 6 1272 1 1
95822 19 32 14752 19 9
95823 14 23 9733 17 9
95824 11 26 42927 11 9
95825 4 1 92 0 0
95826 13 4 729 0 1
95827 15 32 46512 15 10
95828 9 17 5020 12 7
95829 4 28 1630 4 4
95830 9 24 5306 15 5
95831 10 2 409 0 0
95832 20 40 64041 46 20
95833 18 15 36137 13 4
95834 3 32 2924 5 5
95835 16 38 13653 21 9
95836 16 31 30648 19 21
95837 11 32 8322 14 10
95838 2 26 230 0 0
95839 10 35 64221 11 7
95840 15 29 14271 21 8
95841 13 15 3523 8 7
95842 10 3 453 0 1
95843 3 2 210 0 0
95844 13 4 346 0 0
95845 8 5 280 0 0
95846 14 7 363 0 0
95847 1 15 93 0 0
95848 4 1 185 0 0
95849 8 14 2512 7 5
95850 4 37 953 2 3
95851 1 33 234 0 0
95852 20 9 2290 3 1
95853 17 22 24605 16 14
95854 6 29 2498 6 3
95855 14 30 60404 24 16
95856 10 31 59540 23 14
95857 10 8 3104 4 3
95858 9 12 1465 3 6
95859 11 33 12935 21 14
95860 12 31 9868 15 9
95861 1 33 171 0 0
95862 14 7 911 0 2
95863 15 8 1953 2 2
95864 4 10 52621 1 1
95865 1 28 296 0 0
95866 17 8 5524 1 3
95867 19 9 4004 1 2
95868 3 2 164 0 0
95869 8 10 3777 4 6
95870 13 35 37328 32 15
95871 4 29 1117 4 3
95872 9 31 2678 5 7
95873 3 20 867 4 5
95874 4 7 1323 2 1
95875 17 17 10452 18 7
95876 5 27 465 0 2
95877 9 20 24234 22 14
95878 20 40 102447 41 23
95879 7 40 9761 17 11
95880 13 2 486 0 0
95881 8 20 4776 9 5
95882 4 22 1776 4 3
95883 4 35 2727 5 5
95884 16 8 2070 1 2
95885 14 11 2876 5 1
95886 16 21 64022 22 12
95887 2 16 1086 2 2
95888 15 18 3715 1 5
95889 15 14 8888 13 7
95890 16 21 72322 13 4
95891 4 21 1720 3 2
95892 6 2 305 0 0
95893 5 18 3758 6 4
95894 8 27 52354 16 9
95895 3 28 1233 3 2
95896 6 25 2488 4 3
95897 14 38 47999 30 15
95898 1 34 185 0 0
95899 12 40 42830 24 16
95900 13 33 48896 18 14
95901 16 10 4301 3 3
95902 18 18 15129 20 19
95903 19 30 55176 22 16
95904 20 3 868 0 0
95905 16 3 858 0 0
95906 18 25 39351 30 12
95907 6 15 1389 6 3
95908 14 13 1370 1 4
95909 14 12 5713 12 5
95910 4 39 499 1 1
95911 11 7 13764 3 3
95912 15 37 13018 9 8
95913 7 26 8404 12 11
95914 4 7 450 2 2
95915 1 39 135 0 0
95916 14 23 64401 18 7
95917 20 34 46568 17 9
95918 18 3 636 0 1
95919 11 17 4978 13 5
95920 11 29 5852 12 8
95921 18 38 111054 43 15
95922 3 15 1526 3 2
95923 12 37 10951 19 14
95924 8 26 22889 15 12
95925 16 19 13791 15 7
95926 7 9 917 2 2
95927 14 23 67156 21 5
95928 11 3 255 0 0
95929 9 8 1196 3 4
95930 1 36 140 0 0
95931 11 24 9817 18 19
95932 3 7 98 0 0
95933 12 6 233 0 0
95934 19 23 43112 24 15
95935 3 22 1497 7 5
95936 12 33 45169 14 6
95937 15 1 383 0 0
95938 16 35 52355 31 17
95939 1 22 303 0 0
95940 3 13 347 0 1
95941 6 39 2416 6 7
95942 14 19 4036 8 3
95943 2 24 173 0 0
95944 7 6 1365 4 2
95945 20 24 93061 28 12
95946 18 32 15865 16 8
95947 20 39 78841 32 21
95948 7 31 11466 17 17
95949 10 1 302 0 0
95950 9 4 599 0 1
95951 7 30 27977 15 12
95952 4 23 2322 5 4
95953 14 9 4130 1 5
95954 10 30 5532 14 11
95955 19 36 102494 35 19
95956 4 33 3240 7 9
95957 16 28 22148 18 6
95958 2 26 973 1 1
95959 4 10 2198 6 4
95960 8 38 5370 10 9
95961 13 37 48122 22 8
95962 4 12 971 3 3
95963 1 27 131 0 0
95964 5 3 100 0 0
95965 13 17 39096 13 5
95966 16 9 2461 4 1
95967 18 9 2025 1 2
95968 9 23 6495 11 5
95969 10 40 23097 12 13
95970 16 20 14529 14 7
95971 20 30 52356 18 9
95972 17 28 19253 22 9
95973 12 3 308 0 0
95974 13 25 23671 11 6
95975 4 2 294 0 1
95976 3 14 231 0 0
95977 3 4 289 0 1
95978 19 21 41582 34 20
95979 20 25 16382 19 10
95980 7 8 2593 9 3
95981 5 37 54230 5 5
95982 10 9 3304 4 2
95983 20 11 4190 4 2
95984 8 4 1131 2 1
95985 10 38 3977 8 7
95986 6 13 2398 7 9
95987 16 38 52171 28 13
95988 8 6 1024 0 2
95989 1 10 173 0 0
95990 16 5 1761 0 1
95991 15 2 540 0 0
95992 15 38 71479 32 16
95993 9 37 6349 11 7
95994 13 2 229 0 0
95995 2 27 328 1 1
95996 19 11 13415 5 1
95997 2 5 442 1 1
95998 14 16 7655 7 8
95999 7 27 1955 7 5
96000 14 31 14152 18 15
96001 14 30 48858 27 20
96002 17 15 10614 14 7
96003 4 27 1797 5 3
96004 1 6 68 0 0
96005 13 37 33131 26 16
96006 3 38 3035 4 3
96007 12 34 31358 21 9
96008 6 3 339 0 1
96009 16 20 7316 10 5
96010 17 32 62755 30 16
96011 3 25 367 1 1
96012 5 6 235 0 1
96013 2 9 11476 2 2
96014 16 34 72557 38 15
96015 5 28 1632 2 2
96016 14 37 39736 8 13
96017 11 20 5816 7 5
96018 16 23 28195 20 12
96019 3 28 537 0 0
96020 17 9 4513 2 2
96021 7 22 5398 12 8
96022 13 1 248 0 0
96023 9 21 59075 17 16
96024 18 30 38510 36 15
96025 1 2 34 0 0
96026 5 37 1743 7 4
96027 19 23 20706 30 15
96028 18 36 48016 19 22
96029 14 28 6463 9 11
96030 17 40 68867 23 15
96031 12 31 17121 20 10
96032 14 39 27795 37 16
96033 2 10 337 1 1
96034 4 30 25416 5 2
96035 16 25 8162 4 9
96036 17 16 9371 12 5
96037 12 10 2232 5 4
96038 4 39 33143 3 4
96039 9 30 6366 8 3
96040 16 10 4887 4 2
96041 6 27 3519 13 10
96042 18 15 6001 10 6
96043 3 19 346 1 1
96044 17 1 374 0 0
96045 3 4 229 1 1
96046 14 14 3476 9 4
96047 11 23 24956 9 8
96048 13 39 11419 16 14
96049 19 16 44881 13 7
96050 9 32 23639 24 20
96051 14 4 426 0 0
96052 10 29 13297 15 12
96053 6 5 972 3 2
96054 2 27 346 1 1
96055 14 31 57099 37 17
96056 6 18 6017 10 8
96057 15 27 46567 19 11
96058 20 33 93101 51 14
96059 20 38 61561 45 20
96060 14 22 33915 16 3
96061 4 38 769 1 1
96062 19 28 60623 32 15
96063 16 19 36552 21 13
96064 14 19 8681 13 7
96065 8 34 24629 8 6
96066 17 4 749 0 0
96067 3 12 285 0 0
96068 1 6 111 0 0
96069 9 40 65626 22 20
96070 15 39 21403 23 18
96071 7 32 33183 12 9
96072 9 25 17028 22 15
96073 9 15 3450 7 5
96074 20 35 66796 30 15
96075 17 26 13035 16 18
96076 16 40 27626 19 9
96077 16 1 331 0 0
96078 20 38 119269 48 17
96079 5 8 1306 4 3
96080 10 35 3913 5 7
96081 8 10 1464 4 0
96082 20 13 4648 6 3
96083 12 24 37266 17 22
96084 20 34 56917 24 12
96085 11 12 3300 10 6
96086 20 23 9213 14 15
96087 18 3 277 0 0
96088 2 6 71 0 0
96089 17 32 77705 34 15
96090 7 13 2642 4 5
96091 10 32 4675 7 8
96092 7 10 861 2 3
96093 13 23 36255 11 6
96094 14 13 6956 13 6
96095 3 8 233 1 1
96096 4 27 1561 7 6
96097 13 5 810 0 2
96098 1 11 69 0 0
96099 20 3 318 0 0
96100 1 22 91 0 0
96101 16 5 522 0 1
96102 17 9 308 0 0
96103 14 8 678 0 2
96104 1 26 6428 0 0
96105 11 9 2300 4 2
96106 12 21 9780 11 3
96107 11 13 5706 10 9
96108 2 1 71 0 0
96109 12 6 1979 2 2
96110 11 12 3132 5 6
96111 5 40 40547 4 4
96112 3 30 617 2 2
96113 13 1 221 0 0
96114 19 29 13474 17 9
96115 5 4 25958 0 2
96116 6 35 5833 11 7
96117 3 32 1626 3 2
96118 20 1 495 0 0
96119 10 18 8192 14 4
96120 17 21 7313 14 13
96121 19 8 347 0 0
96122 13 33 32688 25 11
96123 20 26 52731 31 13
96124 9 1 279 0 0
96125 1 26 179 0 0
96126 6 13 3256 9 9
96127 14 19 36771 11 4
96128 14 31 17243 34 12
96129 10 36 4088 9 9
96130 1 32 124 0 0
96131 3 32 2426 5 6
96132 12 16 5516 7 6
96133 2 34 955 2 2
96134 3 26 798 2 0
96135 16 18 17002 21 8
96136 12 18 53066 15 9
96137 18 8 2818 1 2
96138 13 7 1291 0 3
96139 12 37 34555 11 11
96140 9 29 11601 21 21
96141 14 16 33696 10 6
96142 14 2 506 0 0
96143 8 19 2621 7 2
96144 11 16 7297 14 9
96145 6 6 458 0 2
96146 6 30 43891 4 4
96147 2 13 256 1 1
96148 9 29 4392 6 5
96149 6 40 5910 10 10
96150 10 38 21660 13 11
96151 17 23 84284 41 19
96152 2 10 239 1 0
96153 14 24 34722 30 16
96154 2 26 209 0 0
96155 2 17 227 1 0
96156 4 37 1369 2 3
96157 15 24 75891 28 23
96158 17 17 8125 8 8
96159 5 14 1156 2 1
96160 14 7 652 0 1
96161 20 21 37322 23 8
96162 14 9 2600 2 2
96163 6 16 788 2 1
96164 18 1 214 0 0
96165 13 7 1202 2 2
96166 7 34 2310 6 6
96167 15 5 263 0 0
96168 12 26 33422 21 17
96169 2 25 971 3 4
96170 5 21 1139 3 3
96171 19 37 102200 39 15
96172 5 32 3088 12 6
96173 16 32 17759 31 16
96174 8 5 563 0 2
96175 14 9 1838 2 1
96176 5 10 1288 4 2
96177 3 11 574 3 2
96178 5 6 1193 1 3
96179 1 24 29928 0 0
96180 20 34 55733 23 11
96181 4 10 295 1 1
96182 10 4 661 1 1
96183 2 28 133 0 0
96184 16 14 6136 11 5
96185 10 1 139 0 0
96186 17 4 275 0 0
96187 12 31 6481 15 5
96188 8 29 1939 7 2
96189 19 27 30852 33 15
96190 7 7 669 1 2
96191 15 10 33522 2 3
96192 8 10 3348 5 4
96193 3 13 1277 2 3
96194 19 14 8710 7 2
96195 11 7 1959 0 3
96196 16 19 43398 18 10
96197 20 23 45893 28 11
96198 19 24 54579 21 13
96199 16 17 9572 12 11
96200 14 5 1827 1 2
96201 16 33 53053 40 25
96202 2 30 162 0 0
96203 16 17 38927 21 12
96204 20 24 21286 18 13
96205 14 7 289 0 0
96206 12 16 20288 9 4
96207 19 3 548 0 0
96208 7 6 636 0 2
96209 10 15 2939 3 4
96210 16 27 18425 24 8
96211 3 30 299 0 0
96212 9 34 8614 15 11
96213 15 20 53792 21 16
96214 17 37 58913 39 30
96215 6 40 33325 19 13
96216 8 15 6139 15 9
96217 11 33 43248 18 20
96218 17 17 8664 8 10
96219 11 14 28008 15 7
96220 17 11 5716 3 3
96221 1 27 231 0 0
96222 6 5 736 0 1
96223 4 36 3162 4 2
96224 10 24 58490 14 11
96225 18 28 16908 14 5
96226 15 4 484 0 1
96227 8 21 1718 5 4
96228 7 20 2976 12 9
96229 14 6 606 0 1
96230 5 26 3136 5 3
96231 14 19 8776 8 10
96232 8 26 4576 16 9
96233 6 9 483 1 1
96234 6 8 742 2 3
96235 7 39 51238 16 24
96236 5 28 3467 12 9
96237 12 21 42246 12 9
96238 20 21 14872 25 11
96239 8 16 1517 5 4
96240 16 31 24152 24 12
96241 3 4 427 0 1
96242 9 30 4112 6 4
96243 3 31 1201 3 3
96244 16 35 50303 20 17
96245 17 14 7225 11 4
96246 14 17 2143 4 5
96247 3 12 19945 0 0
96248 20 38 18373 26 18
96249 19 36 45669 37 19
96250 13 24 70585 19 15
96251 9 13 5068 8 2
96252 10 4 351 0 0
96253 19 14 9272 9 4
96254 10 10 1371 2 4
96255 7 35 4131 13 11
96256 4 16 1372 7 6
96257 19 38 61304 41 26
96258 8 5 868 1 1
96259 9 40 8294 15 8
96260 17 32 40386 29 16
96261 9 13 5053 7 6
96262 17 28 18221 24 15
96263 17 2 319 0 0
96264 9 26 4857 10 9
96265 6 36 42876 4 3
96266 18 39 33915 20 12
96267 9 27 5681 15 7
96268 5 10 2050 5 3
96269 9 22 4997 13 9
96270 19 30 79166 44 21
96271 17 28 35264 19 5
96272 9 17 3240 5 2
96273 6 30 6297 11 6
96274 11 24 3103 7 10
96275 17 23 28376 15 7
96276 7 11 1846 6 3
96277 4 14 930 4 1
96278 10 34 53797 30 19
96279 13 7 1546 1 3
96280 7 27 35590 20 9
96281 1 36 281 0 0
96282 11 9 2786 3 3
96283 1 27 200 0 0
96284 20 11 5583 2 4
96285 10 31 39356 14 15
96286 4 35 4994 11 8
96287 8 25 7652 16 13
96288 12 38 47605 16 10
96289 19 12 6636 5 7
96290 3 15 28535 9 4
96291 13 38 23949 27 16
96292 8 37 4934 11 10
96293 10 31 5144 11 12
96294 11 11 23842 4 6
96295 4 29 1435 4 2
96296 19 31 15310 20 4
96297 18 40 60227 26 15
96298 2 14 206 0 0
96299 4 39 1903 3 2
96300 12 32 21193 27 14
96301 16 18 19151 22 6
96302 6 10 885 2 3
96303 8 6 1425 2 2
96304 11 17 7121 15 9
96305 8 15 1312 2 3
96306 6 32 44038 7 4
96307 16 40 14726 13 11
96308 12 8 2688 4 1
96309 9 23 23000 7 5
96310 1 37 132 0 0
96311 9 33 2427 6 7
96312 12 9 2237 4 2
96313 3 25 1118 5 4
96314 11 34 42100 31 21
96315 10 22 6280 13 8
96316 3 21 580 2 1
96317 11 34 35809 13 8
96318 2 29 778 1 0
96319 14 17 16225 14 12
96320 4 37 1785 4 2
96321 20 17 38964 11 5
96322 10 32 6982 12 14
96323 18 33 47046 32 20
96324 9 9 1128 0 4
96325 6 2 206 0 0
96326 10 15 6411 11 6
96327 14 34 58602 29 13
96328 6 38 4268 8 11
96329 5 34 2220 4 2
96330 1 3 51 0 0
96331 19 6 1154 0 2
96332 19 36 41276 29 16
96333 12 30 48160 23 10
96334 8 7 1696 3 3
96335 10 26 43194 17 12
96336 12 17 7639 9 7
96337 6 24 4817 9 4
96338 10 3 265 0 0
96339 2 22 372 1 3
96340 16 26 28306 16 9
96341 3 8 134 0 0
96342 2 25 550 1 0
96343 15 36 46178 21 8
96344 15 1 231 0 0
96345 18 20 11463 14 5
96346 18 5 988 0 1
96347 5 29 20427 6 3
96348 14 30 31884 34 17
96349 11 35 13845 18 13
96350 11 8 2811 4 3
96351 9 22 31308 8 4
96352 2 13 618 1 2
96353 15 31 10691 11 11
96354 9 35 7054 16 13
96355 12 7 35047 2 1
96356 4 31 2315 3 6
96357 8 25 19456 17 7
96358 19 18 18344 19 15
96359 5 9 2285 6 5
96360 4 11 5049 5 3
96361 7 33 8381 15 10
96362 14 38 57570 37 19
96363 12 10 23269 6 4
96364 12 29 14955 23 17
96365 8 32 2409 6 6
96366 20 36 30386 36 20
96367 12 31 12440 17 9
96368 4 5 225 1 0
96369 18 27 50786 13 8
96370 13 20 19774 27 12
96371 19 7 1015 0 0
96372 2 22 1258 2 2
96373 1 21 248 0 0
96374 19 20 15718 17 16
96375 16 22 40662 15 8
96376 7 39 5259 10 11
96377 18 27 43167 14 9
96378 10 16 4219 9 3
96379 1 11 101 0 0
96380 4 36 946 3 0
96381 8 19 31000 24 15
96382 11 12 4725 4 7
96383 4 3 104 0 0
96384 6 37 38959 15 12
96385 10 32 8774 12 9
96386 20 19 38447 19 14
96387 6 14 1672 6 4
96388 8 19 4189 10 14
96389 9 37 6655 12 12
96390 15 33 44065 39 15
96391 5 14 2026 6 5
96392 3 21 444 1 0
96393 16 9 802 0 1
96394 4 6 771 3 2
96395 9 16 49962 12 13
96396 13 20 10497 16 9
96397 20 4 1246 0 1
96398 2 7 333 1 1
96399 4 19 2138 8 4
96400 5 25 19339 9 8
96401 20 33 23061 25 11
96402 6 12 3621 8 3
96403 15 1 398 0 0
96404 4 8 1735 4 2
96405 15 3 635 0 0
96406 20 33 107655 38 21
96407 16 27 19162 23 14
96408 7 40 30556 16 10
96409 16 26 65854 16 18
96410 20 16 11979 13 4
96411 3 27 1524 7 4
96412 2 7 285 1 1
96413 5 29 22262 9 9
96414 17 36 49640 34 22
96415 7 6 1262 3 1
96416 5 29 54924 7 8
96417 11 21 15412 24 11
96418 8 20 3699 11 7
96419 18 36 73097 29 25
96420 17 31 13991 13 15
96421 16 21 32412 5 8
96422 20 27 36072 35 20
96423 19 1 393 0 0
96424 18 24 46341 22 11
96425 15 11 3320 5 2
96426 8 8 1411 3 5
96427 11 35 38728 15 10
96428 15 39 31085 36 25
96429 11 33 13008 21 13
96430 14 3 328 0 0
96431 16 33 46415 29 17
96432 15 28 39860 19 14
96433 15 19 18155 10 10
96434 7 19 6055 11 4
96435 20 20 29251 24 18
96436 2 21 718 2 2
96437 13 29 71493 26 22
96438 6 19 2401 3 4
96439 12 22 14913 16 10
96440 16 40 44388 50 25
96441 1 32 147 0 0
96442 19 16 33683 14 11
96443 3 12 465 2 1
96444 5 27 3905 11 8
96445 12 33 56141 20 23
96446 14 2 388 0 0
96447 15 38 21254 24 18
96448 8 30 2825 9 6
96449 9 7 1207 3 3
96450 13 23 17954 16 7
96451 2 26 1147 1 1
96452 5 14 3141 5 8
96453 11 27 7600 10 7
96454 18 4 649 0 0
96455 2 35 666 2 1
96456 20 29 71323 20 9
96457 3 5 596 2 3
96458 1 25 161 0 0
96459 16 12 1027 0 2
96460 19 39 53585 29 14
96461 16 3 502 0 0
96462 3 1 162 0 0
96463 18 18 25374 15 7
96464 16 21 81018 32 16
96465 8 5 385 0 2
96466 18 18 20778 23 11
96467 18 5 2324 0 1
96468 4 1 272 0 0
96469 9 29 5483 8 10
96470 1 6 58 0 0
96471 6 28 610 0 2
96472 10 15 1271 2 2
96473 18 8 469 0 0
96474 7 4 240 0 1
96475 17 37 64201 20 11
96476 19 35 47655 21 19
96477 15 4 601 0 0
96478 20 38 63083 29 16
96479 1 17 167 0 0
96480 3 37 3443 5 7
96481 11 18 3197 6 5
96482 8 30 34275 12 14
96483 9 5 1098 0 2
96484 18 3 902 0 1
96485 8 36 9629 21 7
96486 9 20 5092 13 9
96487 11 27 16448 9 11
96488 18 18 20924 18 18
96489 1 11 113 0 0
96490 3 6 58239 2 2
96491 19 8 2590 1 1
96492 9 39 6462 13 9
96493 12 6 2299 3 2
96494 19 31 29812 22 15
96495 4 15 869 4 4
96496 13 3 443 0 1
96497 16 3 274 0 0
96498 2 24 307 1 1
96499 2 8 126 0 0
96500 4 33 1809 5 5
96501 16 11 4752 7 5
96502 10 28 10173 10 6
96503 3 11 922 4 4
96504 11 30 13106 19 7
96505 1 6 83 0 0
96506 19 10 30927 2 2
96507 16 33 69960 29 16
96508 9 34 3878 9 2
96509 5 13 1079 4 4
96510 19 40 51048 45 17
96511 13 24 40544 18 4
96512 20 21 46908 28 13
96513 5 32 4213 12 8
96514 15 36 96354 43 13
96515 14 31 14110 21 12
96516 1 22 138 0 0
96517 5 30 1995 3 6
96518 4 34 1906 4 3
96519 16 24 17678 18 11
96520 8 38 9484 13 18
96521 1 36 184 0 0
96522 12 28 53103 16 8
96523 3 16 2315 5 4
96524 10 5 2064 1 1
96525 13 37 45040 24 10
96526 8 10 5627 5 7
96527 15 30 16809 21 14
96528 3 29 1834 5 5
96529 19 27 60736 23 11
96530 1 20 105 0 0
96531 9 19 23977 9 5
96532 7 30 10541 17 12
96533 12 12 26621 10 11
96534 14 25 11299 14 8
96535 4 20 3235 10 8
96536 17 10 3002 2 2
96537 19 22 44569 15 10
96538 6 5 254 0 1
96539 9 16 2428 6 3
96540 2 4 76 0 0
96541 11 13 2821 4 9
96542 9 6 27454 2 2
96543 13 32 11191 10 7
96544 19 1 658 0 0
96545 12 20 8673 16 6
96546 2 12 277 1 1
96547 7 22 36216 10 11
96548 11 31 32783 24 14
96549 18 20 17448 26 12
96550 12 35 22695 23 16
96551 14 36 26333 27 15
96552 10 16 3898 8 4
96553 15 17 6947 10 8
96554 16 38 66328 27 12
96555 3 32 742 3 2
96556 4 18 474 2 1
96557 12 29 7591 18 6
96558 14 7 467 0 1
96559 5 4 176 0 1
96560 13 14 13747 13 8
96561 13 33 14386 26 13
96562 4 5 165 0 1
96563 16 3 247 0 0
96564 6 12 15346 7 4
96565 8 26 4411 4 3
96566 13 11 5563 6 3
96567 8 18 2438 7 6
96568 14 11 4193 6 3
96569 9 11 58195 10 6
96570 1 21 135 0 0
